Title,Headline,Description,Chronicle Type,Author,Type,Date,URL,Publication,Highlight,Pull Quote Long,Pull Quote Short,Video Link,Events Database,Date_Format,Airtable Event Record ID,mw_Press_Headline,mw_Press_Description,mw_Press_Pull_Quote_Long,mw_Press_Pull_Quote_Short,my_Press_Author,mw_Press_Type,mw_Press_Date,mw_Press_URL,mw_Press_Publication,mw_Press_Video_Link,mw_Press_Event_Name,mw_Press_Airtable_Event_Record_ID,mw_Press_Highlight,Event Name Format (from Events Database),Autonumber
Press:73,One Ounce Opera’s Fresh Squeezed Ounce of Opera II,Austin’s One Ounce Opera juices the night away,ARTS REVIEW,Wayne Alan Brenner,Article,2017-04-14,https://www.austinchronicle.com/arts/2017-04-14/one-ounce-operas-fresh-squeezed-ounce-of-opera-ii/,Austin Chronicle,,"that odd yet inviting venue that maybe nobody's supposed to know about, kind of, but everybody kind of does know about? ",that odd yet inviting venue,,Fresh Squeezed Ounce of Opera 2017,2017-04-14,recCsslAufupYlEMw,One Ounce Opera’s Fresh Squeezed Ounce of Opera II,Austin’s One Ounce Opera juices the night away,"that odd yet inviting venue that maybe nobody's supposed to know about, kind of, but everybody kind of does know about? ",that odd yet inviting venue,Wayne Alan Brenner,Article,2017-04-13,https://www.austinchronicle.com/arts/2017-04-14/one-ounce-operas-fresh-squeezed-ounce-of-opera-ii/,Austin Chronicle,,Fresh Squeezed Ounce of Opera 2017,recCsslAufupYlEMw,,Fresh Squeezed Ounce of Opera 2017,73
Press:74,Michael Anthony García: Suspension of Belief ,Michael Anthony García: Suspension of Belief,,Glasstire,Listing,2017-05-10,https://glasstire.com/events/2017/05/10/michael-anthony-garcia-suspension-of-belief/,Glasstire,,,,,"""Cage Match Project, Round II: Suspension of Belief""",2017-05-10,recWvnFZmlLN1XwJD,Michael Anthony García: Suspension of Belief ,Michael Anthony García: Suspension of Belief,,,Glasstire,Listing,2017-05-09,https://glasstire.com/events/2017/05/10/michael-anthony-garcia-suspension-of-belief/,Glasstire,,"Cage Match Project, Round II: Suspension of Belief",recWvnFZmlLN1XwJD,,"Cage Match Project, Round II: Suspension of Belief",74
Press:75,"Top Five: May 11, 2017 with Michael Anthony García ","Top Five: May 11, 2017 with Michael Anthony García",,"Glasstire, Michael Anthony Garcia",Article,2017-05-11,https://glasstire.com/2017/05/11/top-five-may-11-2017-with-michael-anthony-garcia/,Glasstire,checked,"Top 5 Art Events - Michael Anthony García’s Suspension of Belief is an installation that is part of MoHA’s Cage Match series curated by Ryan Hawk. The piece explores themes of displacement, immigration, and migration.

","Top 5 Art Events - Michael Anthony García’s Suspension of Belief is an installation that is part of MoHA’s Cage Match series curated by Ryan Hawk. The piece explores themes of displacement, immigration, and migration.
",,"""Cage Match Project, Round II: Suspension of Belief""",2017-05-11,recWvnFZmlLN1XwJD,"Top Five: May 11, 2017 with Michael Anthony García ","Top Five: May 11, 2017 with Michael Anthony García","Top 5 Art Events - Michael Anthony García’s Suspension of Belief is an installation that is part of MoHA’s Cage Match series curated by Ryan Hawk. The piece explores themes of displacement, immigration, and migration.

","Top 5 Art Events - Michael Anthony García’s Suspension of Belief is an installation that is part of MoHA’s Cage Match series curated by Ryan Hawk. The piece explores themes of displacement, immigration, and migration.
",Glasstire; Michael Anthony Garcia,Article,2017-05-10,https://glasstire.com/2017/05/11/top-five-may-11-2017-with-michael-anthony-garcia/,Glasstire,,"Cage Match Project, Round II: Suspension of Belief",recWvnFZmlLN1XwJD,1,"Cage Match Project, Round II: Suspension of Belief",75
Press:76,Critics Table Tops at 25,The nominees for the 2016-17 Austin Critics Table Awards,ARTS POST,Robert Faires,Article,2017-05-22,https://www.austinchronicle.com/daily/arts/2017-05-22/critics-table-tops-at-25/,Austin Chronicle,checked,"""“FinalCon,” Museum of Human Achievement, Ink Tank, Dys/Mem, Drew Paryzer, and Gwar
Spam’s, The Internet Diner, Museum of Human Achievement, Rachel Stuckey, curator, Gallery, Body of Work
""","Austin Critics Table - 2017 - Nomination - Best Work of Art - FinalCon &
Spam’s, The Internet: The Restaurant.",,"FINALCON,SPAMS - The Internet: The Restaurant",2017-05-22,"rec1hZdvjsiacPJxi, reclVapjIEC2NPrpK",Critics Table Tops at 25,The nominees for the 2016-17 Austin Critics Table Awards,"""“FinalCon,” Museum of Human Achievement, Ink Tank, Dys/Mem, Drew Paryzer, and Gwar
Spam’s, The Internet Diner, Museum of Human Achievement, Rachel Stuckey, curator, Gallery, Body of Work
""","Austin Critics Table - 2017 - Nomination - Best Work of Art - FinalCon &
Spam’s, The Internet: The Restaurant.",Robert Faires,Article,2017-05-21,https://www.austinchronicle.com/daily/arts/2017-05-22/critics-table-tops-at-25/,Austin Chronicle,,FINALCON; SPAMS - The Internet: The Restaurant,rec1hZdvjsiacPJxi; reclVapjIEC2NPrpK,1,FINALCON; SPAMS - The Internet: The Restaurant,76
Press:77,The Q&A Hole: What’s Your Favorite Place in Austin?,"Because you know that ""cabin fever"" is definitely a thing",CHRONOLOG POST,Wayne Alan Brenner,Article,2017-05-29,https://www.austinchronicle.com/daily/chronolog/2017-05-29/the-q-and-a-hole-whats-your-favorite-place-in-austin/,Austin Chronicle,checked,"What’s Your Favorite Place in Austin? - Sean Gaulager, artist & curator: My favorite place to relax is Barton Springs. My favorite places to socialize are Austin’s galleries and theatres. There are so many – what? Narrow it down? Damn, dude, you trying to get me crucified? [long pause] Museum of Human Achievement.","My favorite places to socialize are Austin’s galleries and theatres. There are so many – what? Narrow it down? Damn, dude, you trying to get me crucified? [long pause] Museum of Human Achievement. - Sean Gaulager",,,2017-05-29,,The Q&A Hole: What’s Your Favorite Place in Austin?,"Because you know that ""cabin fever"" is definitely a thing","What’s Your Favorite Place in Austin? - Sean Gaulager, artist & curator: My favorite place to relax is Barton Springs. My favorite places to socialize are Austin’s galleries and theatres. There are so many – what? Narrow it down? Damn, dude, you trying to get me crucified? [long pause] Museum of Human Achievement.","My favorite places to socialize are Austin’s galleries and theatres. There are so many – what? Narrow it down? Damn, dude, you trying to get me crucified? [long pause] Museum of Human Achievement. - Sean Gaulager",Wayne Alan Brenner,Article,2017-05-28,https://www.austinchronicle.com/daily/chronolog/2017-05-29/the-q-and-a-hole-whats-your-favorite-place-in-austin/,Austin Chronicle,,,,1,,77
Press:78,The Critics Speak … and Speak … and Speak,"Clybourne Park, Manchurian Candidate big winners",ARTS POST,Robert Faires,Article,2017-06-06,https://www.austinchronicle.com/daily/arts/2017-06-06/the-critics-speak-and-speak-and-speak/,Austin Chronicle,checked,"""2017 - Gallery, Body of Work
Museum of Human Achievement""",Austin Critics Table - 2017 - Gallery. Best Body of Work,,,2017-06-06,,The Critics Speak … and Speak … and Speak,"Clybourne Park, Manchurian Candidate big winners","""2017 - Gallery, Body of Work
Museum of Human Achievement""",Austin Critics Table - 2017 - Gallery. Best Body of Work,Robert Faires,Article,2017-06-05,https://www.austinchronicle.com/daily/arts/2017-06-06/the-critics-speak-and-speak-and-speak/,Austin Chronicle,,,,1,,78
Press:79,Jennifer Raye's Boa Retina Explores Messy Gender Uncertainty,Tech old and new explores trans issues,ARTS FEATURE,James Renovitch,Article,2017-06-16,https://www.austinchronicle.com/arts/2017-06-16/jennifer-rayes-boa-retina-explores-messy-gender-uncertainty/,Austin Chronicle,checked,"Raye credits the Austin game development and trans communities and the denizens that live in the overlap of that Venn diagram for giving her the support to make such a personal work. In a more concrete show of support, Boa Retina is the byproduct of Raye's participation in the Arcade of Anything residency program","Raye credits the Austin game development and trans communities and the denizens that live in the overlap of that Venn diagram for giving her the support to make such a personal work. In a more concrete show of support, Boa Retina is the byproduct of Raye's participation in the Arcade of Anything residency program.",,BOA Retina July Exhibit,2017-06-16,recKwx2TqHKFKqTiU,Jennifer Raye's Boa Retina Explores Messy Gender Uncertainty,Tech old and new explores trans issues,"Raye credits the Austin game development and trans communities and the denizens that live in the overlap of that Venn diagram for giving her the support to make such a personal work. In a more concrete show of support, Boa Retina is the byproduct of Raye's participation in the Arcade of Anything residency program","Raye credits the Austin game development and trans communities and the denizens that live in the overlap of that Venn diagram for giving her the support to make such a personal work. In a more concrete show of support, Boa Retina is the byproduct of Raye's participation in the Arcade of Anything residency program.",James Renovitch,Article,2017-06-15,https://www.austinchronicle.com/arts/2017-06-16/jennifer-rayes-boa-retina-explores-messy-gender-uncertainty/,Austin Chronicle,,BOA Retina July Exhibit,recKwx2TqHKFKqTiU,1,BOA Retina July Exhibit,79
Press:80,Sensory Overload,The Hyperreal Film Club summer series at the Museum of Human Achievement,SCREENS FEATURE,Sean L. Malin,Article,2017-06-23,https://www.austinchronicle.com/screens/2017-06-23/sensory-overload/,Austin Chronicle,,"MoHA is always cozy, the booze is BYOB, and there is a $5 suggested donation, but only so Hadfield, who curates the features, ""can actually pay distributors.""",MoHA is always cozy,,,2017-06-23,,Sensory Overload,The Hyperreal Film Club summer series at the Museum of Human Achievement,"MoHA is always cozy, the booze is BYOB, and there is a $5 suggested donation, but only so Hadfield, who curates the features, ""can actually pay distributors.""",MoHA is always cozy,Sean L. Malin,Article,2017-06-22,https://www.austinchronicle.com/screens/2017-06-23/sensory-overload/,Austin Chronicle,,,,,,80
Press:81,Song/Book: Grapes of Wrath vs. 1984,Rob Halverson and friends wrap live music around some heavy fiction,ARTS POST,Wayne Alan Brenner,Article,2017-07-18,https://www.austinchronicle.com/daily/arts/2017-07-18/song-book-grapes-of-wrath-vs-1984/,Austin Chronicle,,,,,1984 vs. Grapes of Wrath,2017-07-18,rec3BGlELnz7b41HX,Song/Book: Grapes of Wrath vs. 1984,Rob Halverson and friends wrap live music around some heavy fiction,,,Wayne Alan Brenner,Article,2017-07-17,https://www.austinchronicle.com/daily/arts/2017-07-18/song-book-grapes-of-wrath-vs-1984/,Austin Chronicle,,1984 vs. Grapes of Wrath,rec3BGlELnz7b41HX,,1984 vs. Grapes of Wrath,81
Press:82,Live Music to See This Weekend,Breaking down the next three days,MUSIC POST,The Music Staff,Listing,2017-07-21,https://www.austinchronicle.com/daily/music/2017-07-21/live-music-to-see-this-weekend/,Austin Chronicle,,"Two homegrown labels specializing in synthetic sounds divvy up a showcase. Elevator Bath spotlights ambient soundscapes from Colin Andrew Sheffield and James Eck Rippie’s Essential Anatomies, and the haunted hum of Alex Keller and Sean O’Neill’s Kruos. Somatic proffers the gothic instrumentals of Jezzebeam and Lachane, sharing a self-titled split LP. Both labels boast the talents of veteran Austin electronics legend Rick Reed, who has his own split album with Sheffield and Rippie to offer. – Michael Toland",,,,2017-07-21,,Live Music to See This Weekend,Breaking down the next three days,"Two homegrown labels specializing in synthetic sounds divvy up a showcase. Elevator Bath spotlights ambient soundscapes from Colin Andrew Sheffield and James Eck Rippie’s Essential Anatomies, and the haunted hum of Alex Keller and Sean O’Neill’s Kruos. Somatic proffers the gothic instrumentals of Jezzebeam and Lachane, sharing a self-titled split LP. Both labels boast the talents of veteran Austin electronics legend Rick Reed, who has his own split album with Sheffield and Rippie to offer. – Michael Toland",,The Music Staff,Listing,2017-07-20,https://www.austinchronicle.com/daily/music/2017-07-21/live-music-to-see-this-weekend/,Austin Chronicle,,,,,,82
Press:83,Playback: Hot Shivers,"New Whiskey Shivers, Butthole Surfers, Casualties, murals, and takes on American literary classics",MUSIC COLUMN,Kevin Curtin,Listing,2017-07-21,https://www.austinchronicle.com/music/2017-07-21/playback-hot-shivers/,Austin Chronicle,,"So the longtime local decided to contrast the two works in a modern perspective. The brave concept called for fearless musicians, including mischievous multi-instrumentalist Thor Harris, Two Nice Girls' Gretchen Phillips, and freethinking guitarist Jonathan Horne, plus award-winning voice actress Carrington MacDuffie, to explore instrumental mélanges with dialogue playing on themes from both literary classics.

""It's dystopian versus new-hope-ian,"" assesses Halverson of the production, taking place Friday, 8pm, at mysterious Eastside art space Museum of Human Achievement. ""The 1984 stuff will take you out into drone-land with vintage synths and tables of stomp boxes. Then, Grapes of Wrath material brings you back to the earth with dobros and foot-stomping.""
",,,,2017-07-21,,Playback: Hot Shivers,"New Whiskey Shivers, Butthole Surfers, Casualties, murals, and takes on American literary classics","So the longtime local decided to contrast the two works in a modern perspective. The brave concept called for fearless musicians, including mischievous multi-instrumentalist Thor Harris, Two Nice Girls' Gretchen Phillips, and freethinking guitarist Jonathan Horne, plus award-winning voice actress Carrington MacDuffie, to explore instrumental mélanges with dialogue playing on themes from both literary classics.

""It's dystopian versus new-hope-ian,"" assesses Halverson of the production, taking place Friday, 8pm, at mysterious Eastside art space Museum of Human Achievement. ""The 1984 stuff will take you out into drone-land with vintage synths and tables of stomp boxes. Then, Grapes of Wrath material brings you back to the earth with dobros and foot-stomping.""
",,Kevin Curtin,Listing,2017-07-20,https://www.austinchronicle.com/music/2017-07-21/playback-hot-shivers/,Austin Chronicle,,,,,,83
Press:84,"Live Music This Weekend, Aug. 25-27",Your auditory agenda for the next three days,MUSIC POST,Rachel Rascoe,Listing,2017-08-25,https://www.austinchronicle.com/daily/music/2017-08-25/live-music-this-weekend-aug-25-27/,Austin Chronicle,,"This Church of the Friendly Ghost production stars horizon punchers BSP performing live accompaniment to David Lynch’s Eraserhead. Joined by guest drummer Tarik Aossey, their Rhodes piano-driven improvisation is girded by intuitive instrumental acumen. Abinadi Meza and Mike Vernusky cull vinyl curiosities, while R. Lee Dockery constructs ambient noisescapes rendering Gideon’s trumpet less foreboding than a kazoo. Synth chanteuse Raquel Bell performs early with multi-instrumentalist Parham Daghighi. – Greg Beets

",,,,2017-08-25,,"Live Music This Weekend, Aug. 25-27",Your auditory agenda for the next three days,"This Church of the Friendly Ghost production stars horizon punchers BSP performing live accompaniment to David Lynch’s Eraserhead. Joined by guest drummer Tarik Aossey, their Rhodes piano-driven improvisation is girded by intuitive instrumental acumen. Abinadi Meza and Mike Vernusky cull vinyl curiosities, while R. Lee Dockery constructs ambient noisescapes rendering Gideon’s trumpet less foreboding than a kazoo. Synth chanteuse Raquel Bell performs early with multi-instrumentalist Parham Daghighi. – Greg Beets

",,Rachel Rascoe,Listing,2017-08-24,https://www.austinchronicle.com/daily/music/2017-08-25/live-music-this-weekend-aug-25-27/,Austin Chronicle,,,,,,84
